,RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
412,394309,510,"Albemarle, NC",msa,NC,43.0,43.0,38.0,40.0,35.0,44.0,41.0,41.0,40.0,42.0,40.0,36.0,44.0,38.0,38.0,43.0,38.0,39.0,41.0,43.0,42.0,41.0,42.0,40.0,45.0,39.0,42.0,40.0,44.0,40.0,41.0,41.0,47.0,43.0,45.0,44.0,45.0,35.0,41.0,42.0,40.0,41.0,40.0,43.0,39.0,39.0,34.0,39.0,43.0,39.0,36.0,36.0,36.0,35.0,37.0,34.0,34.0
413,394825,512,"Marinette, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,20.0,24.0,21.0,14.0
414,395063,515,"Sanford, NC",msa,NC,38.0,33.0,39.0,42.0,36.0,37.0,40.0,41.0,42.0,42.0,38.0,36.0,38.0,38.0,33.0,35.0,37.0,38.0,37.0,38.0,39.0,39.0,43.0,37.0,42.0,36.0,36.0,40.0,45.0,43.0,44.0,46.0,42.0,39.0,43.0,42.0,43.0,37.0,35.0,39.0,37.0,39.0,42.0,39.0,37.0,36.0,36.0,35.0,40.0,34.0,34.0,32.0,31.0,37.0,35.0,32.0,34.0
415,394509,517,"Crossville, TN",msa,TN,46.0,34.0,36.0,36.0,38.0,39.0,37.0,37.0,39.0,41.0,41.0,42.0,42.0,35.0,37.0,34.0,38.0,38.0,37.0,39.0,46.0,42.0,42.0,36.0,49.0,37.0,42.0,41.0,39.0,43.0,41.0,40.0,43.0,45.0,43.0,43.0,47.0,43.0,43.0,45.0,43.0,42.0,42.0,42.0,41.0,38.0,42.0,44.0,46.0,37.0,36.0,41.0,38.0,41.0,36.0,37.0,39.0
416,394759,518,"Laconia, NH",msa,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,41.0,15.0,36.0,47.0,50.0,48.0,45.0,44.0,44.0,46.0,41.0,40.0,50.0,43.0,47.0,45.0,43.0,44.0,44.0,41.0,39.0,42.0,38.0,41.0,41.0,38.0
417,394456,520,"Charleston, IL",msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,23.0,20.0,32.0,32.0,37.0,33.0,31.0,31.0,34.0,41.0,42.0,46.0,46.0,40.0,45.0,42.0,38.0,34.0,36.0,38.0,32.0,34.0,34.0,36.0,38.0,37.0,32.0,36.0
418,395136,523,"Sturgis, MI",msa,MI,49.0,47.0,39.0,44.0,45.0,44.0,45.0,47.0,43.0,47.0,49.0,44.0,46.0,48.0,39.0,47.0,44.0,43.0,49.0,37.0,53.0,52.0,46.0,47.0,40.0,45.0,46.0,37.0,59.0,36.0,43.0,52.0,52.0,50.0,54.0,55.0,52.0,53.0,45.0,43.0,37.0,47.0,47.0,42.0,48.0,44.0,44.0,44.0,45.0,42.0,38.0,38.0,31.0,38.0,38.0,33.0,40.0
419,753903,525,"Marietta, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,47.0
420,394693,527,"Hudson, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,60.0,50.0,47.0,48.0,49.0,49.0
421,394432,529,"Calhoun, GA",msa,GA,,,,,,,,,,,,,,,33.0,37.0,32.0,33.0,34.0,31.0,33.0,37.0,39.0,37.0,32.0,26.0,32.0,34.0,33.0,31.0,32.0,33.0,35.0,34.0,32.0,31.0,34.0,30.0,32.0,32.0,30.0,31.0,32.0,30.0,30.0,32.0,31.0,31.0,36.0,34.0,31.0,32.0,34.0,36.0,31.0,34.0,32.0
422,394591,530,"Fergus Falls, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,33.0,38.0,32.0,34.0,37.0,35.0
423,394336,532,"Ardmore, OK",msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,43.0,43.0,25.0,42.0,47.0,54.0,55.0,60.0,57.0,55.0,53.0,52.0,58.0,52.0,48.0,45.0,41.0,42.0,36.0,40.0,41.0
424,394618,535,"Fremont, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,32.0,36.0,37.0,35.0,32.0,35.0
425,394592,537,"Fernley, NV",msa,NV,37.0,36.0,39.0,41.0,39.0,39.0,40.0,37.0,37.0,36.0,36.0,37.0,31.0,33.0,38.0,34.0,36.0,39.0,39.0,37.0,35.0,38.0,39.0,38.0,21.0,32.0,38.0,40.0,37.0,39.0,37.0,39.0,45.0,43.0,43.0,48.0,37.0,36.0,40.0,37.0,35.0,37.0,36.0,36.0,37.0,40.0,36.0,37.0,39.0,35.0,34.0,33.0,32.0,32.0,32.0,31.0,31.0
426,753877,539,"Cullowhee, NC",msa,NC,47.0,37.0,38.0,43.0,46.0,46.0,40.0,43.0,44.0,43.0,46.0,43.0,49.0,50.0,42.0,45.0,45.0,42.0,41.0,44.0,44.0,42.0,39.0,48.0,54.0,46.0,43.0,43.0,44.0,42.0,41.0,44.0,46.0,47.0,46.0,48.0,53.0,46.0,46.0,45.0,46.0,45.0,44.0,46.0,46.0,43.0,47.0,45.0,54.0,42.0,39.0,46.0,45.0,41.0,40.0,41.0,38.0
427,394923,540,"Norwalk, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,35.0,34.0,35.0,36.0,34.0,34.0
428,394365,545,"Batavia, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,61.0,65.0,66.0,63.0,62.0,63.0,64.0,64.0,66.0,69.0,57.0,55.0,52.0,55.0,58.0,58.0,57.0
429,394547,548,"Durango, CO",msa,CO,43.0,40.0,46.0,39.0,41.0,40.0,42.0,38.0,40.0,41.0,40.0,36.0,40.0,33.0,42.0,41.0,42.0,43.0,36.0,37.0,42.0,41.0,40.0,43.0,45.0,46.0,42.0,40.0,44.0,40.0,41.0,43.0,44.0,44.0,47.0,43.0,51.0,40.0,44.0,43.0,43.0,42.0,42.0,38.0,39.0,42.0,42.0,40.0,39.0,35.0,39.0,37.0,35.0,34.0,34.0,40.0,35.0
430,394402,549,"Boone, NC",msa,NC,,,,,,,,,,,,,,,22.0,39.0,38.0,35.0,37.0,35.0,38.0,39.0,39.0,41.0,41.0,41.0,41.0,38.0,39.0,37.0,37.0,38.0,40.0,45.0,42.0,39.0,46.0,35.0,37.0,38.0,43.0,37.0,36.0,41.0,38.0,43.0,38.0,42.0,47.0,43.0,38.0,37.0,35.0,36.0,35.0,32.0,35.0
431,394411,551,"Branson, MO",msa,MO,37.0,31.0,34.0,32.0,33.0,36.0,35.0,35.0,34.0,36.0,36.0,34.0,39.0,35.0,32.0,36.0,35.0,36.0,36.0,34.0,37.0,37.0,37.0,36.0,44.0,35.0,38.0,40.0,36.0,34.0,38.0,38.0,38.0,40.0,43.0,39.0,40.0,37.0,41.0,40.0,39.0,39.0,38.0,38.0,37.0,36.0,36.0,35.0,44.0,37.0,37.0,36.0,37.0,34.0,34.0,33.0,33.0
432,394444,552,"Carson City, NV",msa,NV,,,,,,,,,,,,,,,31.0,33.0,35.0,41.0,37.0,32.0,33.0,43.0,35.0,38.0,18.0,33.0,36.0,38.0,38.0,35.0,38.0,42.0,41.0,43.0,40.0,41.0,40.0,33.0,42.0,38.0,32.0,34.0,37.0,37.0,34.0,32.0,36.0,37.0,36.0,31.0,30.0,33.0,30.0,31.0,29.0,29.0,30.0
433,394940,555,"Ontario, OR",msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,30.0,33.0,37.0,32.0,35.0,35.0,32.0,39.0,39.0,34.0,29.0,30.0,31.0,36.0,33.0,31.0,30.0
434,394750,556,"Kinston, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,37.0,48.0,40.0,43.0,41.0,40.0,43.0,45.0,42.0,50.0,47.0,46.0,47.0,38.0,43.0,42.0,42.0,45.0,35.0,41.0,36.0,36.0,40.0,34.0,36.0
435,394993,557,"Poplar Bluff, MO",msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,38.0,35.0,41.0,39.0,36.0,35.0
436,395122,558,"St. Marys, GA",msa,GA,36.0,32.0,35.0,35.0,42.0,39.0,41.0,38.0,37.0,37.0,39.0,33.0,36.0,35.0,32.0,38.0,35.0,36.0,36.0,34.0,38.0,35.0,37.0,38.0,39.0,38.0,33.0,38.0,42.0,39.0,40.0,40.0,41.0,38.0,40.0,38.0,41.0,36.0,39.0,36.0,38.0,40.0,37.0,35.0,36.0,36.0,36.0,40.0,45.0,44.0,39.0,38.0,38.0,38.0,40.0,38.0,36.0
437,395157,562,"Tiffin, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,41.0,47.0,35.0
438,394556,563,"Edwards, CO",msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,38.0,43.0,45.0,53.0,48.0,50.0,50.0,44.0,47.0,45.0,48.0,49.0,44.0,46.0,49.0,47.0,44.0,44.0,48.0,39.0,40.0,43.0,41.0,42.0,44.0,41.0,40.0
439,394721,564,"Jasper, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,45.0,38.0,36.0,40.0,43.0,42.0,45.0,44.0,38.0,42.0,43.0,45.0,36.0,30.0,38.0,41.0,34.0,38.0,34.0
440,394517,565,"Danville, KY",msa,KY,,,,34.0,40.0,36.0,32.0,37.0,29.0,37.0,31.0,39.0,30.0,30.0,38.0,37.0,36.0,37.0,36.0,36.0,42.0,35.0,43.0,38.0,34.0,34.0,38.0,43.0,44.0,37.0,41.0,44.0,39.0,38.0,43.0,48.0,47.0,42.0,45.0,41.0,44.0,46.0,44.0,38.0,44.0,43.0,42.0,42.0,44.0,37.0,38.0,39.0,44.0,44.0,39.0,32.0,35.0
441,395131,566,"Sterling, IL",msa,IL,,,,,,,,,,,,,,46.0,42.0,39.0,38.0,45.0,44.0,42.0,42.0,39.0,39.0,43.0,39.0,36.0,48.0,46.0,48.0,46.0,47.0,50.0,48.0,48.0,44.0,52.0,52.0,39.0,42.0,45.0,43.0,49.0,49.0,49.0,42.0,43.0,40.0,43.0,43.0,36.0,43.0,42.0,41.0,43.0,41.0,42.0,41.0
442,394967,570,"Payson, AZ",msa,AZ,38.0,34.0,38.0,32.0,34.0,36.0,32.0,33.0,29.0,32.0,30.0,27.0,34.0,32.0,32.0,32.0,31.0,32.0,35.0,32.0,35.0,34.0,32.0,31.0,35.0,32.0,34.0,39.0,32.0,30.0,36.0,34.0,38.0,40.0,38.0,40.0,41.0,38.0,40.0,37.0,37.0,36.0,35.0,35.0,34.0,41.0,31.0,35.0,37.0,30.0,33.0,33.0,31.0,33.0,29.0,30.0,31.0
443,395204,571,"Warrensburg, MO",msa,MO,30.0,36.0,30.0,33.0,37.0,42.0,35.0,38.0,33.0,29.0,34.0,33.0,39.0,41.0,35.0,36.0,38.0,42.0,35.0,36.0,40.0,42.0,37.0,41.0,42.0,34.0,39.0,41.0,42.0,41.0,40.0,43.0,39.0,40.0,34.0,40.0,40.0,38.0,42.0,38.0,39.0,42.0,40.0,38.0,39.0,39.0,36.0,37.0,40.0,36.0,40.0,37.0,36.0,38.0,39.0,36.0,35.0
444,394344,572,"Athens, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,40.0,43.0,46.0,40.0,43.0,47.0,40.0,38.0,41.0,43.0,40.0,37.0,36.0,39.0,37.0,38.0,35.0,34.0
445,394562,573,"Elizabeth City, NC",msa,NC,,,35.0,40.0,38.0,44.0,44.0,40.0,41.0,49.0,34.0,41.0,35.0,37.0,38.0,35.0,44.0,36.0,40.0,39.0,40.0,38.0,41.0,40.0,56.0,41.0,37.0,40.0,46.0,41.0,41.0,46.0,43.0,45.0,45.0,43.0,44.0,43.0,44.0,45.0,44.0,46.0,46.0,41.0,48.0,44.0,46.0,42.0,43.0,42.0,39.0,40.0,41.0,40.0,39.0,32.0,33.0
446,394861,574,"Milledgeville, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,30.0,31.0,39.0,28.0,27.0,29.0,32.0,30.0,30.0,39.0,33.0,31.0,37.0,32.0,39.0,35.0,30.0,36.0,35.0,30.0,32.0,33.0,41.0,33.0,29.0,33.0,33.0,35.0,35.0,33.0,25.0
447,394571,577,"Enterprise, AL",msa,AL,,,,,,,,,,,,,,,31.0,38.0,39.0,42.0,42.0,40.0,41.0,38.0,35.0,36.0,42.0,38.0,34.0,43.0,38.0,39.0,43.0,43.0,42.0,48.0,41.0,41.0,47.0,39.0,43.0,42.0,44.0,44.0,43.0,43.0,41.0,43.0,40.0,41.0,40.0,40.0,40.0,38.0,42.0,42.0,32.0,35.0,36.0
448,394742,579,"Kerrville, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,18.0,29.0,25.0,18.0,20.0,24.0,21.0,31.0,27.0,19.0,27.0,22.0,28.0,29.0,27.0,32.0,27.0,25.0,21.0,28.0,25.0,27.0,31.0,21.0,29.0,20.0,28.0,29.0,28.0,24.0,22.0
449,394604,581,"Fort Leonard Wood, MO",msa,MO,,,44.0,37.0,37.0,41.0,38.0,42.0,42.0,43.0,42.0,33.0,40.0,39.0,38.0,42.0,40.0,40.0,41.0,41.0,40.0,41.0,39.0,44.0,44.0,37.0,35.0,44.0,42.0,43.0,43.0,44.0,41.0,41.0,39.0,42.0,43.0,43.0,43.0,47.0,45.0,45.0,45.0,43.0,44.0,42.0,44.0,41.0,44.0,42.0,43.0,40.0,44.0,44.0,43.0,43.0,41.0
450,394363,582,"Bartlesville, OK",msa,OK,,,,,,,,,,,,,,,,38.0,34.0,32.0,30.0,33.0,35.0,35.0,31.0,37.0,39.0,34.0,37.0,36.0,42.0,41.0,37.0,41.0,41.0,43.0,43.0,38.0,44.0,47.0,31.0,39.0,42.0,42.0,38.0,40.0,43.0,40.0,40.0,38.0,42.0,39.0,36.0,36.0,37.0,37.0,32.0,35.0,35.0
451,394652,586,"Greenville, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,37.0,38.0,44.0,42.0,40.0,39.0
452,394503,589,"Corsicana, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,33.0,33.0,31.0,31.0,31.0,25.0
453,753905,590,"Newport, OR",msa,OR,42.0,34.0,40.0,38.0,39.0,42.0,42.0,40.0,42.0,37.0,39.0,39.0,38.0,35.0,33.0,36.0,38.0,37.0,38.0,37.0,40.0,42.0,39.0,39.0,43.0,37.0,38.0,40.0,37.0,38.0,37.0,40.0,45.0,47.0,45.0,40.0,49.0,43.0,40.0,37.0,38.0,39.0,41.0,37.0,43.0,43.0,40.0,40.0,42.0,35.0,34.0,38.0,33.0,36.0,33.0,32.0,29.0
454,395234,591,"Winona, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,41.0,35.0,37.0,29.0
455,395029,593,"Rochelle, IL",msa,IL,,,,,,,,,,,,,,45.0,42.0,40.0,43.0,40.0,47.0,40.0,43.0,42.0,42.0,37.0,43.0,44.0,45.0,46.0,49.0,42.0,46.0,46.0,46.0,48.0,49.0,43.0,48.0,41.0,43.0,50.0,43.0,47.0,43.0,40.0,41.0,39.0,39.0,35.0,40.0,34.0,34.0,37.0,41.0,39.0,38.0,37.0,35.0
456,395091,594,"Shelbyville, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,37.0,40.0,37.0,44.0,38.0,38.0,37.0,39.0,36.0,35.0,37.0,35.0,36.0,32.0,37.0,35.0,35.0,34.0,35.0
457,394819,595,"Malone, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,59.0,57.0,63.0,60.0
458,394963,596,"Paris, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,31.0,31.0
459,394628,602,"Gardnerville Ranchos, NV",msa,NV,41.0,33.0,37.0,36.0,38.0,34.0,36.0,36.0,36.0,35.0,37.0,36.0,33.0,34.0,36.0,36.0,38.0,40.0,36.0,36.0,40.0,41.0,34.0,39.0,35.0,33.0,37.0,41.0,35.0,39.0,39.0,37.0,42.0,44.0,43.0,41.0,41.0,36.0,42.0,36.0,34.0,33.0,35.0,42.0,40.0,37.0,33.0,38.0,37.0,32.0,35.0,35.0,30.0,34.0,32.0,27.0,29.0
460,394625,603,"Galesburg, IL",msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,39.0,39.0,40.0,39.0,38.0,39.0,37.0,37.0,34.0,34.0,32.0,38.0,36.0,36.0,35.0,35.0,37.0,37.0
461,395144,605,"Tahlequah, OK",msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,41.0,40.0,44.0,46.0,45.0,47.0,47.0,49.0,46.0,60.0,46.0,31.0,38.0,42.0,47.0,49.0,49.0,43.0,47.0,45.0,43.0,54.0,44.0,43.0,42.0,42.0,40.0,41.0,41.0,45.0
462,394548,606,"Durant, OK",msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,40.0,40.0,42.0,40.0,43.0,45.0,51.0,46.0,52.0,53.0,52.0,53.0,30.0,41.0,43.0,46.0,53.0,46.0,51.0,58.0,45.0,53.0,54.0,50.0,50.0,45.0,46.0,49.0,46.0,40.0,43.0
463,394431,608,"Cadillac, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,7.0,16.0,35.0,40.0,42.0,36.0,21.0,36.0,39.0,42.0,39.0,41.0,36.0,38.0,40.0,36.0,42.0,49.0,29.0,33.0,31.0,31.0,32.0,31.0,30.0,29.0
464,395097,610,"Sidney, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,41.0
465,394876,612,"Montrose, CO",msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,41.0,42.0,41.0,39.0,43.0,37.0,42.0,44.0,41.0,43.0,44.0,43.0,41.0,40.0,41.0,41.0,41.0,39.0,40.0,40.0,36.0,38.0,43.0,35.0,45.0,35.0,34.0,39.0,37.0,34.0,38.0
466,394954,613,"Pahrump, NV",msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,29.0,36.0,37.0,35.0,36.0,34.0,37.0,34.0,35.0,32.0,33.0,33.0,34.0,35.0,36.0,31.0,36.0,32.0,30.0,32.0
467,394906,614,"New Castle, IN",msa,IN,,,,,,,,,,,,,,,35.0,36.0,36.0,44.0,42.0,38.0,37.0,40.0,39.0,38.0,43.0,35.0,40.0,39.0,32.0,39.0,44.0,44.0,45.0,41.0,38.0,41.0,41.0,39.0,42.0,39.0,38.0,41.0,43.0,39.0,43.0,43.0,39.0,44.0,43.0,39.0,37.0,33.0,36.0,41.0,36.0,36.0,37.0
468,394437,617,"Ca-¦on City, CO",msa,CO,,,,,,,17.0,34.0,34.0,40.0,40.0,38.0,37.0,40.0,35.0,36.0,37.0,38.0,39.0,40.0,37.0,39.0,37.0,39.0,42.0,42.0,40.0,43.0,46.0,41.0,41.0,43.0,46.0,42.0,45.0,46.0,39.0,38.0,42.0,46.0,38.0,43.0,37.0,42.0,38.0,40.0,42.0,35.0,39.0,35.0,35.0,35.0,40.0,36.0,38.0,37.0,42.0
469,394739,618,"Kendallville, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,33.0,32.0,35.0,31.0,28.0,31.0
470,394379,619,"Bemidji, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,47.0,46.0,45.0,40.0,42.0
471,394504,621,"Cortland, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,62.0,68.0,72.0,68.0,63.0
472,394887,622,"Mount Sterling, KY",msa,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,36.0,39.0,41.0,44.0,38.0,43.0,37.0,40.0,39.0,40.0,36.0,38.0,33.0,36.0,35.0,35.0,34.0,39.0
473,395208,623,"Washington, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,36.0,39.0,41.0,32.0,40.0,36.0,37.0
474,394918,625,"Nogales, AZ",msa,AZ,,,,,,,,,,,,,,,,,,,,,37.0,45.0,42.0,44.0,51.0,32.0,38.0,49.0,51.0,45.0,45.0,42.0,40.0,43.0,52.0,46.0,50.0,45.0,42.0,44.0,50.0,45.0,49.0,46.0,40.0,43.0,44.0,44.0,46.0,38.0,40.0,33.0,36.0,46.0,36.0,35.0,36.0
475,753865,627,"Bardstown, KY",msa,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,25.0,47.0,51.0,38.0,46.0,41.0,46.0,40.0,47.0,45.0,40.0,44.0,38.0,42.0,37.0,37.0,37.0,33.0,36.0,35.0
476,394477,628,"Clinton, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,43.0,43.0,47.0,42.0,42.0,46.0,44.0,38.0,41.0,43.0,44.0,41.0,40.0,45.0,45.0,40.0,42.0,41.0,40.0,42.0,42.0,37.0,41.0,42.0,35.0,38.0,36.0,36.0
477,395017,629,"Red Wing, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,36.0,43.0,37.0,40.0,37.0,40.0,43.0,36.0,38.0,33.0,34.0,42.0,39.0,41.0,38.0,35.0,42.0,39.0,37.0,35.0,33.0,45.0,31.0,31.0,32.0,39.0,36.0,34.0,32.0,31.0
478,394987,630,"Plymouth, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,33.0
479,394500,632,"Cornelia, GA",msa,GA,,,30.0,28.0,31.0,31.0,34.0,31.0,28.0,32.0,37.0,29.0,32.0,30.0,30.0,33.0,34.0,32.0,33.0,31.0,31.0,33.0,31.0,34.0,36.0,32.0,33.0,34.0,32.0,31.0,36.0,33.0,38.0,32.0,37.0,36.0,34.0,35.0,34.0,34.0,35.0,32.0,34.0,34.0,33.0,32.0,31.0,34.0,38.0,37.0,37.0,34.0,32.0,37.0,33.0,34.0,32.0
480,753904,634,"Marion, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,39.0,44.0,44.0,35.0,35.0,41.0
481,395201,636,"Wapakoneta, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,36.0
482,753889,637,"Hillsdale, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,28.0
483,394961,638,"Paragould, AR",msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,31.0,38.0,30.0,39.0,37.0,39.0,38.0,31.0,32.0,37.0,36.0,40.0,37.0,29.0,30.0,35.0,34.0,35.0,37.0,34.0,37.0,32.0,33.0,35.0,36.0,34.0,32.0,27.0
484,394375,640,"Bedford, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,48.0,49.0,41.0,41.0,41.0,41.0,43.0,43.0,39.0,43.0,46.0,39.0,40.0,37.0,39.0,38.0,38.0,38.0,39.0
485,394426,641,"Burley, ID",msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,31.0,38.0,30.0,30.0,33.0
486,394377,644,"Bellefontaine, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,37.0,39.0,37.0,43.0,36.0,43.0
487,394779,652,"Lawrenceburg, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,39.0,42.0,44.0,45.0,38.0,43.0,39.0,46.0,43.0,45.0,41.0,41.0,39.0,44.0,41.0,46.0,37.0,35.0
488,395037,653,"Rolla, MO",msa,MO,,,,,,,,,,,,39.0,36.0,36.0,36.0,40.0,42.0,41.0,38.0,36.0,35.0,37.0,42.0,48.0,44.0,34.0,41.0,41.0,43.0,40.0,40.0,40.0,45.0,42.0,39.0,40.0,45.0,39.0,40.0,46.0,45.0,42.0,42.0,40.0,44.0,42.0,42.0,44.0,43.0,44.0,41.0,42.0,38.0,37.0,40.0,36.0,37.0
489,395087,657,"Seymour, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,48.0,44.0,42.0,37.0,42.0,44.0,37.0,36.0,37.0,34.0,48.0,34.0,40.0,36.0,36.0,37.0,35.0,35.0,33.0
490,394384,658,"Big Rapids, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,32.0,33.0,36.0,33.0,34.0,33.0
491,394616,659,"Freeport, IL",msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,44.0,40.0,42.0,38.0,36.0,35.0,37.0,35.0,38.0,33.0,36.0,38.0,37.0,37.0,35.0,38.0,38.0
492,394842,660,"McAlester, OK",msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,43.0,42.0,47.0,48.0,45.0,46.0,49.0,49.0,48.0,46.0,46.0,38.0,42.0,46.0,53.0,43.0,40.0,45.0
493,394349,661,"Auburn, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,42.0,39.0,38.0,44.0,37.0,41.0,41.0,39.0,40.0,40.0,37.0,33.0,38.0,32.0,34.0,34.0,35.0,35.0,39.0
494,394482,662,"Coldwater, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,31.0
495,395129,664,"Stephenville, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,28.0,31.0,32.0,30.0,23.0,30.0
